altura;raio;lambda;scattering
200.00;140.00;0.948;28.99725299
200.00;140.00;0.952;29.07146436
200.00;140.00;0.956;29.07826477
200.00;140.00;0.960;29.1696525
200.00;140.00;0.964;29.09994555
200.00;140.00;0.968;29.18585792
200.00;140.00;0.972;29.18883127
200.00;140.00;0.976;29.14495707
200.00;140.00;0.980;29.53095805
200.00;140.00;0.984;29.38293271
200.00;140.00;0.988;29.32267109
200.00;140.00;0.992;29.30512767
200.00;140.00;0.996;29.28318933
200.00;140.00;1.000;29.2969796
200.00;140.00;1.004;29.29886301
200.00;140.00;1.008;29.28380717
200.00;140.00;1.012;29.24529084
200.00;140.00;1.016;29.22998328
200.00;140.00;1.020;29.19967091
200.00;140.00;1.024;29.16537378
200.00;140.00;1.028;29.16364618
200.00;140.00;1.032;29.0604048
200.00;140.00;1.036;29.04865797
200.00;140.00;1.040;28.95845365
200.00;140.00;1.044;28.92965678
200.00;140.00;1.048;28.8480412
200.00;140.00;1.052;28.67703838
200.00;140.00;1.056;28.66995593
200.00;140.00;1.060;28.64587093
200.00;140.00;1.064;28.55430144
200.00;140.00;1.068;28.50974274
200.00;140.00;1.072;28.2215784
200.00;140.00;1.076;28.14514446
200.00;140.00;1.080;28.00480107
200.00;140.00;1.084;27.91767954
200.00;140.00;1.088;27.80150096
200.00;140.00;1.092;27.58211881
200.00;140.00;1.096;27.39059534
200.00;140.00;1.100;27.23498273
200.00;140.00;1.104;27.10604561
200.00;140.00;1.108;26.89116326
200.00;140.00;1.112;26.78143
200.00;140.00;1.116;26.62430171
200.00;140.00;1.120;26.53073098
200.00;140.00;1.124;26.29155877
200.00;140.00;1.128;26.20690366
200.00;140.00;1.132;25.95684724
200.00;140.00;1.136;25.77675619
200.00;140.00;1.140;25.55640607
200.00;140.00;1.144;25.39861967
200.00;140.00;1.148;25.27795128
200.00;140.00;1.152;25.01216399
200.00;140.00;1.156;24.82526962
200.00;140.00;1.160;24.66039201
200.00;140.00;1.164;24.44094969
200.00;140.00;1.168;24.19737025
200.00;140.00;1.172;23.91170468
200.00;140.00;1.176;23.69301102
200.00;140.00;1.180;23.54558711
200.00;140.00;1.184;23.37281166
200.00;140.00;1.188;23.04521957
200.00;140.00;1.192;22.86542351
200.00;140.00;1.196;22.52028688
200.00;140.00;1.200;22.47380222
200.00;150.00;0.400;13.28977615
200.00;150.00;0.404;13.37785327
200.00;150.00;0.408;13.48079343
200.00;150.00;0.412;13.57998428
200.00;150.00;0.416;13.65456335
200.00;150.00;0.420;13.73953888
200.00;150.00;0.424;13.85726941
200.00;150.00;0.428;13.95551342
200.00;150.00;0.432;14.05396343
200.00;150.00;0.436;14.17386803
200.00;150.00;0.440;14.24548808
200.00;150.00;0.444;14.35130986
200.00;150.00;0.448;14.4911959
200.00;150.00;0.452;14.63233146
200.00;150.00;0.456;14.71608261
200.00;150.00;0.460;14.84849704
200.00;150.00;0.464;14.95893503
200.00;150.00;0.468;15.13393759
200.00;150.00;0.472;15.26199957
200.00;150.00;0.476;15.42241387
200.00;150.00;0.480;15.61321862
200.00;150.00;0.484;15.78111738
200.00;150.00;0.488;15.9561321
200.00;150.00;0.492;16.16695959
200.00;150.00;0.496;16.32070536
200.00;150.00;0.500;16.57802106
200.00;150.00;0.504;16.84344449
200.00;150.00;0.508;17.11241058
200.00;150.00;0.512;17.39098999
200.00;150.00;0.516;17.67239901
200.00;150.00;0.520;17.97670315
200.00;150.00;0.524;18.32433331
200.00;150.00;0.528;18.68903554
200.00;150.00;0.532;19.10218222
200.00;150.00;0.536;19.49413734
200.00;150.00;0.540;19.90191457
200.00;150.00;0.544;20.36609234
200.00;150.00;0.548;20.88110879
200.00;150.00;0.552;21.39058943
200.00;150.00;0.556;21.92642948
200.00;150.00;0.560;22.51604767
200.00;150.00;0.564;23.06195171
200.00;150.00;0.568;23.72916623
200.00;150.00;0.572;24.27582733
200.00;150.00;0.576;25.21755425
200.00;150.00;0.580;25.6827808
200.00;150.00;0.584;26.24247522
200.00;150.00;0.588;26.96369467
200.00;150.00;0.592;27.65694959
200.00;150.00;0.596;28.32295664
200.00;150.00;0.600;28.97684874
200.00;150.00;0.604;29.57855765
200.00;150.00;0.608;30.29600729
200.00;150.00;0.612;30.89635
200.00;150.00;0.616;31.57136112
200.00;150.00;0.620;32.21634221
200.00;150.00;0.624;32.8925365
200.00;150.00;0.628;33.49331975
200.00;150.00;0.632;33.99869728
200.00;150.00;0.636;34.53531297
200.00;150.00;0.640;35.09460528
200.00;150.00;0.644;35.49580694
200.00;150.00;0.648;36.10732165
200.00;150.00;0.652;36.4641119
200.00;150.00;0.656;36.8816462
200.00;150.00;0.660;37.19865262
200.00;150.00;0.664;37.51470639
200.00;150.00;0.668;37.79833926
200.00;150.00;0.672;38.01364239
200.00;150.00;0.676;38.24204417
200.00;150.00;0.680;38.42486422
200.00;150.00;0.684;38.51237088
200.00;150.00;0.688;38.51173753
200.00;150.00;0.692;38.63162564
200.00;150.00;0.696;38.56565819
200.00;150.00;0.700;38.58623314
200.00;150.00;0.704;38.51431983
200.00;150.00;0.708;38.09104632
200.00;150.00;0.712;38.2145515
200.00;150.00;0.716;37.92521634
200.00;150.00;0.720;37.49104155
200.00;150.00;0.724;37.40092756
200.00;150.00;0.728;37.24806015
200.00;150.00;0.732;37.02844743
200.00;150.00;0.736;36.64315697
200.00;150.00;0.740;36.20771633
200.00;150.00;0.744;35.98711522
200.00;150.00;0.748;35.63931739
200.00;150.00;0.752;35.42496423
200.00;150.00;0.756;35.15925239
200.00;150.00;0.760;34.73160838
200.00;150.00;0.764;34.35854542
200.00;150.00;0.768;34.02405603
200.00;150.00;0.772;33.81397775
200.00;150.00;0.776;33.45192654
200.00;150.00;0.780;33.11855126
200.00;150.00;0.784;32.8704199
200.00;150.00;0.788;32.71232228
200.00;150.00;0.792;32.59902706
200.00;150.00;0.796;32.35335495
200.00;150.00;0.800;32.1653401
200.00;150.00;0.804;31.90309589
200.00;150.00;0.808;31.66856339
200.00;150.00;0.812;31.54522569
200.00;150.00;0.816;31.32691062
200.00;150.00;0.820;31.31054561
200.00;150.00;0.824;31.1069757
200.00;150.00;0.828;31.03608874
200.00;150.00;0.832;30.90659775
200.00;150.00;0.836;30.87012757
200.00;150.00;0.840;30.75778664
200.00;150.00;0.844;30.64803277
200.00;150.00;0.848;30.69126762
200.00;150.00;0.852;30.69117736
200.00;150.00;0.856;30.63060432
200.00;150.00;0.860;30.64758392
200.00;150.00;0.864;30.60674576
200.00;150.00;0.868;30.60377567
200.00;150.00;0.872;30.65592413
200.00;150.00;0.876;30.54523485
200.00;150.00;0.880;30.66045558
200.00;150.00;0.884;30.60576378
200.00;150.00;0.888;30.65856564
200.00;150.00;0.892;30.65555455
200.00;150.00;0.896;30.67012831
200.00;150.00;0.900;30.80290254
200.00;150.00;0.904;30.79992251
200.00;150.00;0.908;30.93984772
200.00;150.00;0.912;30.97074139
200.00;150.00;0.916;31.04285036
200.00;150.00;0.920;31.10583121
200.00;150.00;0.924;31.2034844
200.00;150.00;0.928;31.18843384
200.00;150.00;0.932;31.37672786
200.00;150.00;0.936;31.34815873
200.00;150.00;0.940;31.51126259
200.00;150.00;0.944;31.53999078
200.00;150.00;0.948;31.59711908
200.00;150.00;0.952;31.69237347
200.00;150.00;0.956;31.75221705
200.00;150.00;0.960;31.7774095
200.00;150.00;0.964;31.8758959
200.00;150.00;0.968;31.9237698
200.00;150.00;0.972;31.95752134
200.00;150.00;0.976;31.94031386
200.00;150.00;0.980;32.33506299
200.00;150.00;0.984;32.32502463
200.00;150.00;0.988;32.29642501
200.00;150.00;0.992;32.30938191
200.00;150.00;0.996;32.42711925
200.00;150.00;1.000;32.44609675
200.00;150.00;1.004;32.56672371
200.00;150.00;1.008;32.53966318
200.00;150.00;1.012;32.6016109
200.00;150.00;1.016;32.58502335
200.00;150.00;1.020;32.58174109
200.00;150.00;1.024;32.64913583
200.00;150.00;1.028;32.65533255
200.00;150.00;1.032;32.69192209
200.00;150.00;1.036;32.72420822
200.00;150.00;1.040;32.75036569
200.00;150.00;1.044;32.72924037
200.00;150.00;1.048;32.78418314
200.00;150.00;1.052;32.74299506
200.00;150.00;1.056;32.73315194
200.00;150.00;1.060;32.70056357
200.00;150.00;1.064;32.75388862
200.00;150.00;1.068;32.70164187
200.00;150.00;1.072;32.6629901
200.00;150.00;1.076;32.62839433
200.00;150.00;1.080;32.60832076
200.00;150.00;1.084;32.49118683
200.00;150.00;1.088;32.45799527
200.00;150.00;1.092;32.45626142
200.00;150.00;1.096;32.3746248
200.00;150.00;1.100;32.31375455
200.00;150.00;1.104;32.24704192
200.00;150.00;1.108;32.12106223
200.00;150.00;1.112;32.10012162
200.00;150.00;1.116;31.95990407
200.00;150.00;1.120;31.82126399
200.00;150.00;1.124;31.76234656
200.00;150.00;1.128;31.72206648
200.00;150.00;1.132;31.6193732
200.00;150.00;1.136;31.48697526
200.00;150.00;1.140;31.38522701
200.00;150.00;1.144;31.13235803
200.00;150.00;1.148;31.05589769
200.00;150.00;1.152;30.95295895
200.00;150.00;1.156;30.72134317
200.00;150.00;1.160;30.54407382
200.00;150.00;1.164;30.27342081
200.00;150.00;1.168;30.22780768
200.00;150.00;1.172;30.05473921
200.00;150.00;1.176;29.93815572
200.00;150.00;1.180;29.91909775
200.00;150.00;1.184;29.54238081
200.00;150.00;1.188;29.38407349
200.00;150.00;1.192;29.14620434
200.00;150.00;1.196;29.00670993
200.00;150.00;1.200;28.74573942
210.00;50.00;0.400;2.084684854
210.00;50.00;0.404;2.07940941
210.00;50.00;0.408;2.075130723
210.00;50.00;0.412;2.059204658
210.00;50.00;0.416;2.048730178
210.00;50.00;0.420;2.031535916
210.00;50.00;0.424;2.015780319
210.00;50.00;0.428;2.000529934
210.00;50.00;0.432;1.989029175
210.00;50.00;0.436;1.96988572
210.00;50.00;0.440;1.958450777
210.00;50.00;0.444;1.949803778
210.00;50.00;0.448;1.944774227
210.00;50.00;0.452;1.926314932
210.00;50.00;0.456;1.913794521
210.00;50.00;0.460;1.906887112
210.00;50.00;0.464;1.904052594
210.00;50.00;0.468;1.901633965
210.00;50.00;0.472;1.897357793
210.00;50.00;0.476;1.899749747
210.00;50.00;0.480;1.91029209
210.00;50.00;0.484;1.91677337
210.00;50.00;0.488;1.92717313
210.00;50.00;0.492;1.932392079
210.00;50.00;0.496;1.940409123
210.00;50.00;0.500;1.951901287
210.00;50.00;0.504;1.967683523
210.00;50.00;0.508;1.98385107
210.00;50.00;0.512;2.000272519
210.00;50.00;0.516;2.018750258
210.00;50.00;0.520;2.028994226
210.00;50.00;0.524;2.050292588
210.00;50.00;0.528;2.058369317
210.00;50.00;0.532;2.066264549
210.00;50.00;0.536;2.094104323
210.00;50.00;0.540;2.092216823
210.00;50.00;0.544;2.095567085
210.00;50.00;0.548;2.09922297
210.00;50.00;0.552;2.072350001
210.00;50.00;0.556;2.083071365
210.00;50.00;0.560;2.072626346
210.00;50.00;0.564;2.070039139
210.00;50.00;0.568;2.062385192
210.00;50.00;0.572;2.031922813
210.00;50.00;0.576;2.124545699
210.00;50.00;0.580;2.116710069
210.00;50.00;0.584;2.128842582
210.00;50.00;0.588;2.232144396
210.00;50.00;0.592;2.279229208
210.00;50.00;0.596;2.325935628
210.00;50.00;0.600;2.400747943
210.00;50.00;0.604;2.503180372
210.00;50.00;0.608;2.581729792
210.00;50.00;0.612;2.593998745
210.00;50.00;0.616;2.67554852
210.00;50.00;0.620;2.684305553
210.00;50.00;0.624;2.70162318
210.00;50.00;0.628;2.664990475
210.00;50.00;0.632;2.632747541
210.00;50.00;0.636;2.583927634
210.00;50.00;0.640;2.518304904
210.00;50.00;0.644;2.467083047
210.00;50.00;0.648;2.378552375
210.00;50.00;0.652;2.287562192
210.00;50.00;0.656;2.217571742
210.00;50.00;0.660;2.143618923
210.00;50.00;0.664;2.065042423
210.00;50.00;0.668;1.986187324
210.00;50.00;0.672;1.886089512
210.00;50.00;0.676;1.826121412
210.00;50.00;0.680;1.7470372
210.00;50.00;0.684;1.681010075
210.00;50.00;0.688;1.60742446
210.00;50.00;0.692;1.553216224
210.00;50.00;0.696;1.478575784
210.00;50.00;0.700;1.432944531
210.00;50.00;0.704;1.366670497
210.00;50.00;0.708;1.323740034
210.00;50.00;0.712;1.278907687
210.00;50.00;0.716;1.211206782
210.00;50.00;0.720;1.17936927
210.00;50.00;0.724;1.126244872
210.00;50.00;0.728;1.095790617
210.00;50.00;0.732;1.049327567
210.00;50.00;0.736;1.01921857
210.00;50.00;0.740;0.9750651144
210.00;50.00;0.744;0.9468996116
210.00;50.00;0.748;0.9195947458
210.00;50.00;0.752;0.8935006158
210.00;50.00;0.756;0.8656369761
210.00;50.00;0.760;0.831290565
210.00;50.00;0.764;0.8141328928
210.00;50.00;0.768;0.7867275218
210.00;50.00;0.772;0.7644487475
210.00;50.00;0.776;0.7428466925
210.00;50.00;0.780;0.7204891264
210.00;50.00;0.784;0.7056726822
210.00;50.00;0.788;0.6814196605
210.00;50.00;0.792;0.6593038991
210.00;50.00;0.796;0.6461346871
210.00;50.00;0.800;0.6354030327
210.00;50.00;0.804;0.6109108206
210.00;50.00;0.808;0.6006784343
210.00;50.00;0.812;0.5800135423
210.00;50.00;0.816;0.5732898007
210.00;50.00;0.820;0.5607233171
210.00;50.00;0.824;0.5374040427
210.00;50.00;0.828;0.5307055847
210.00;50.00;0.832;0.5197981046
210.00;50.00;0.836;0.5016020813
210.00;50.00;0.840;0.4960833809
210.00;50.00;0.844;0.4830059789
210.00;50.00;0.848;0.4717158666
210.00;50.00;0.852;0.4610462352
210.00;50.00;0.856;0.4541133222
210.00;50.00;0.860;0.4519926264
210.00;50.00;0.864;0.4375182445
210.00;50.00;0.868;0.4199009331
210.00;50.00;0.872;0.4135548083
210.00;50.00;0.876;0.4085833191
210.00;50.00;0.880;0.398112842
210.00;50.00;0.884;0.3879835708
210.00;50.00;0.888;0.3820197956
210.00;50.00;0.892;0.3719926689
210.00;50.00;0.896;0.3648133239
210.00;50.00;0.900;0.3650084842
210.00;50.00;0.904;0.3561707808
210.00;50.00;0.908;0.3511287427
210.00;50.00;0.912;0.3424150902
210.00;50.00;0.916;0.3364923287
210.00;50.00;0.920;0.3295705039
210.00;50.00;0.924;0.3300182077
210.00;50.00;0.928;0.3198015781
210.00;50.00;0.932;0.3167826788
210.00;50.00;0.936;0.3118447625
210.00;50.00;0.940;0.3086708151
210.00;50.00;0.944;0.3049916692
210.00;50.00;0.948;0.2973004314
210.00;50.00;0.952;0.2921385829
210.00;50.00;0.956;0.2905024568
210.00;50.00;0.960;0.2843984157
210.00;50.00;0.964;0.2794400775
210.00;50.00;0.968;0.2745555844
210.00;50.00;0.972;0.2672777817
210.00;50.00;0.976;0.2653398641
210.00;50.00;0.980;0.26059843
210.00;50.00;0.984;0.2550546248
210.00;50.00;0.988;0.2528790929
210.00;50.00;0.992;0.2511291627
210.00;50.00;0.996;0.2433888421
210.00;50.00;1.000;0.2392684513
210.00;50.00;1.004;0.2372464435
210.00;50.00;1.008;0.2345535766
210.00;50.00;1.012;0.2266048657
210.00;50.00;1.016;0.2242658718
210.00;50.00;1.020;0.2241233121
210.00;50.00;1.024;0.218505266
210.00;50.00;1.028;0.2180567373
210.00;50.00;1.032;0.214294761
210.00;50.00;1.036;0.2094975373
210.00;50.00;1.040;0.2079541118
210.00;50.00;1.044;0.2037735817
210.00;50.00;1.048;0.1996960943
210.00;50.00;1.052;0.1982761091
210.00;50.00;1.056;0.1961097566
210.00;50.00;1.060;0.1932476664
210.00;50.00;1.064;0.1907560274
210.00;50.00;1.068;0.186835854
210.00;50.00;1.072;0.1853180714
210.00;50.00;1.076;0.1792701386
210.00;50.00;1.080;0.1775345448
210.00;50.00;1.084;0.1723930718
210.00;50.00;1.088;0.1711843432
210.00;50.00;1.092;0.1703347328
210.00;50.00;1.096;0.1716031382
210.00;50.00;1.100;0.1663816247
210.00;50.00;1.104;0.1634291353
210.00;50.00;1.108;0.1610589427
210.00;50.00;1.112;0.1593972725
210.00;50.00;1.116;0.1555863462
210.00;50.00;1.120;0.1553372082
210.00;50.00;1.124;0.1522446814
210.00;50.00;1.128;0.1492809833
210.00;50.00;1.132;0.1488431234
210.00;50.00;1.136;0.1470317801
210.00;50.00;1.140;0.1446544641
210.00;50.00;1.144;0.1394168782
210.00;50.00;1.148;0.1409547145
210.00;50.00;1.152;0.1356244936
210.00;50.00;1.156;0.1340760961
210.00;50.00;1.160;0.132974761
210.00;50.00;1.164;0.1325586414
210.00;50.00;1.168;0.1297318114
210.00;50.00;1.172;0.128140676
210.00;50.00;1.176;0.1281137965
210.00;50.00;1.180;0.1253432379
210.00;50.00;1.184;0.120152951
210.00;50.00;1.188;0.1200007228
210.00;50.00;1.192;0.1177766232
210.00;50.00;1.196;0.1170484052
210.00;50.00;1.200;0.1154248388
210.00;60.00;0.400;3.082874277
210.00;60.00;0.404;3.089801605
210.00;60.00;0.408;3.094016801
210.00;60.00;0.412;3.107948157
210.00;60.00;0.416;3.108999368
210.00;60.00;0.420;3.114137694
210.00;60.00;0.424;3.115184333
210.00;60.00;0.428;3.112496205
210.00;60.00;0.432;3.111315081
210.00;60.00;0.436;3.112141229
210.00;60.00;0.440;3.109829345
210.00;60.00;0.444;3.106088115
210.00;60.00;0.448;3.10665164
210.00;60.00;0.452;3.104930252
210.00;60.00;0.456;3.106860621
210.00;60.00;0.460;3.11762971
210.00;60.00;0.464;3.118966977
210.00;60.00;0.468;3.125272899
210.00;60.00;0.472;3.140547523
210.00;60.00;0.476;3.158475116
210.00;60.00;0.480;3.184950955
210.00;60.00;0.484;3.204806286
210.00;60.00;0.488;3.230655894
210.00;60.00;0.492;3.251310671
210.00;60.00;0.496;3.289732907
210.00;60.00;0.500;3.331307458
210.00;60.00;0.504;3.36960148
210.00;60.00;0.508;3.420543879
210.00;60.00;0.512;3.471303194
210.00;60.00;0.516;3.519489205
210.00;60.00;0.520;3.566578329
210.00;60.00;0.524;3.623228486
210.00;60.00;0.528;3.682400522
210.00;60.00;0.532;3.752816043
210.00;60.00;0.536;3.799008859
210.00;60.00;0.540;3.863867479
210.00;60.00;0.544;3.890603263
210.00;60.00;0.548;3.935399681
210.00;60.00;0.552;3.965821569
210.00;60.00;0.556;3.966367417
210.00;60.00;0.560;4.015217695
210.00;60.00;0.564;3.999867323
210.00;60.00;0.568;4.002162663
210.00;60.00;0.572;3.998014683
210.00;60.00;0.576;4.085538062
210.00;60.00;0.580;3.968208635
210.00;60.00;0.584;4.004768948
210.00;60.00;0.588;4.035019186
210.00;60.00;0.592;4.059515799
210.00;60.00;0.596;4.172259178
210.00;60.00;0.600;4.237244378
210.00;60.00;0.604;4.346198629
210.00;60.00;0.608;4.485006556
210.00;60.00;0.612;4.694694622
210.00;60.00;0.616;4.779111518
210.00;60.00;0.620;4.931659078
210.00;60.00;0.624;5.087120114
210.00;60.00;0.628;5.180300865
210.00;60.00;0.632;5.283699121
210.00;60.00;0.636;5.352398424
210.00;60.00;0.640;5.385949091
210.00;60.00;0.644;5.383287988
210.00;60.00;0.648;5.358872707
210.00;60.00;0.652;5.326218941
210.00;60.00;0.656;5.251371563
210.00;60.00;0.660;5.162407471
210.00;60.00;0.664;5.020525991
210.00;60.00;0.668;4.945919348
210.00;60.00;0.672;4.759502944
210.00;60.00;0.676;4.662752795
210.00;60.00;0.680;4.533624022
210.00;60.00;0.684;4.389636057
210.00;60.00;0.688;4.331639187
210.00;60.00;0.692;4.165923754
210.00;60.00;0.696;4.008268226
210.00;60.00;0.700;3.875993427
210.00;60.00;0.704;3.768368996
210.00;60.00;0.708;3.621603491
210.00;60.00;0.712;3.47105596
210.00;60.00;0.716;3.370404716
210.00;60.00;0.720;3.246191981
210.00;60.00;0.724;3.141107184
210.00;60.00;0.728;3.058787886
210.00;60.00;0.732;2.939437267
210.00;60.00;0.736;2.866981436
210.00;60.00;0.740;2.778955231
210.00;60.00;0.744;2.709970708
210.00;60.00;0.748;2.607770003
210.00;60.00;0.752;2.522931887
210.00;60.00;0.756;2.435083798
210.00;60.00;0.760;2.361022619
210.00;60.00;0.764;2.271297751
210.00;60.00;0.768;2.220976843
210.00;60.00;0.772;2.154153502
210.00;60.00;0.776;2.104120019
210.00;60.00;0.780;2.034216712
210.00;60.00;0.784;1.97663247
210.00;60.00;0.788;1.912290784
210.00;60.00;0.792;1.874933195
210.00;60.00;0.796;1.828752657
210.00;60.00;0.800;1.770701169
210.00;60.00;0.804;1.712658687
210.00;60.00;0.808;1.681561727
210.00;60.00;0.812;1.637301587
210.00;60.00;0.816;1.580129976
210.00;60.00;0.820;1.554539667
210.00;60.00;0.824;1.498022154
210.00;60.00;0.828;1.467060088
210.00;60.00;0.832;1.448102361
210.00;60.00;0.836;1.40888415
210.00;60.00;0.840;1.366692834
210.00;60.00;0.844;1.327832031
210.00;60.00;0.848;1.296864821
210.00;60.00;0.852;1.269684256
210.00;60.00;0.856;1.239222384
210.00;60.00;0.860;1.215854402
210.00;60.00;0.864;1.18355126
210.00;60.00;0.868;1.14565477
210.00;60.00;0.872;1.129814135
210.00;60.00;0.876;1.104000628
210.00;60.00;0.880;1.07363851
210.00;60.00;0.884;1.067794087
210.00;60.00;0.888;1.035657247
210.00;60.00;0.892;1.011659054
210.00;60.00;0.896;0.9953978523
210.00;60.00;0.900;0.9736816729
210.00;60.00;0.904;0.9522680512
210.00;60.00;0.908;0.9296155924
210.00;60.00;0.912;0.9097009748
210.00;60.00;0.916;0.8978673177
210.00;60.00;0.920;0.8765088651
210.00;60.00;0.924;0.8642331338
210.00;60.00;0.928;0.8437215152
210.00;60.00;0.932;0.8323978887
210.00;60.00;0.936;0.8134754655
210.00;60.00;0.940;0.7964484673
210.00;60.00;0.944;0.7858822685
210.00;60.00;0.948;0.773106564
210.00;60.00;0.952;0.7568049318
210.00;60.00;0.956;0.74152286
210.00;60.00;0.960;0.7302843895
210.00;60.00;0.964;0.7139912993
210.00;60.00;0.968;0.6961231691
210.00;60.00;0.972;0.6912536126
210.00;60.00;0.976;0.6752096405
210.00;60.00;0.980;0.6717425123
210.00;60.00;0.984;0.6556354236
210.00;60.00;0.988;0.640325989
210.00;60.00;0.992;0.6332823349
210.00;60.00;0.996;0.6142439792
210.00;60.00;1.000;0.6096440845
210.00;60.00;1.004;0.5952482048
210.00;60.00;1.008;0.5840009392
210.00;60.00;1.012;0.5797778454
210.00;60.00;1.016;0.5694368585
210.00;60.00;1.020;0.5572630474
210.00;60.00;1.024;0.5494900493
210.00;60.00;1.028;0.5398252646
210.00;60.00;1.032;0.5322244253
210.00;60.00;1.036;0.5297717691
210.00;60.00;1.040;0.5180196479
210.00;60.00;1.044;0.510389886
210.00;60.00;1.048;0.4973327508
210.00;60.00;1.052;0.5011757385
210.00;60.00;1.056;0.4860126275
210.00;60.00;1.060;0.4769119945
210.00;60.00;1.064;0.467118178
210.00;60.00;1.068;0.4670282044
210.00;60.00;1.072;0.4493430423
210.00;60.00;1.076;0.4401320365
210.00;60.00;1.080;0.4343845797
210.00;60.00;1.084;0.4296580276
210.00;60.00;1.088;0.424725311
210.00;60.00;1.092;0.418465313
210.00;60.00;1.096;0.4105487616
210.00;60.00;1.100;0.3985732524
210.00;60.00;1.104;0.3976799896
210.00;60.00;1.108;0.3876847988
210.00;60.00;1.112;0.3860122907
210.00;60.00;1.116;0.3752505215
210.00;60.00;1.120;0.3681808786
210.00;60.00;1.124;0.3644812918
210.00;60.00;1.128;0.3636618993
210.00;60.00;1.132;0.3555302353
210.00;60.00;1.136;0.3472071684
210.00;60.00;1.140;0.3453950547
210.00;60.00;1.144;0.341486567
210.00;60.00;1.148;0.33917846
210.00;60.00;1.152;0.3297678434
210.00;60.00;1.156;0.3208913366
210.00;60.00;1.160;0.3220563819
210.00;60.00;1.164;0.3137172693
210.00;60.00;1.168;0.3079732719
210.00;60.00;1.172;0.3047032516
210.00;60.00;1.176;0.3001971239
210.00;60.00;1.180;0.296582911
210.00;60.00;1.184;0.2899809551
210.00;60.00;1.188;0.2847120873
210.00;60.00;1.192;0.2765124776
210.00;60.00;1.196;0.2763788884
210.00;60.00;1.200;0.2718210607
210.00;70.00;0.400;4.053394537
210.00;70.00;0.404;4.077046531
210.00;70.00;0.408;4.11266583
210.00;70.00;0.412;4.136635824
210.00;70.00;0.416;4.15955141
210.00;70.00;0.420;4.188211876
210.00;70.00;0.424;4.198233346
210.00;70.00;0.428;4.224178919
210.00;70.00;0.432;4.244331022
210.00;70.00;0.436;4.254735834
210.00;70.00;0.440;4.280926986
210.00;70.00;0.444;4.292109589
210.00;70.00;0.448;4.315848941
210.00;70.00;0.452;4.336346235
210.00;70.00;0.456;4.347815974
210.00;70.00;0.460;4.372092912
210.00;70.00;0.464;4.391830108
210.00;70.00;0.468;4.420777744
210.00;70.00;0.472;4.457784419
210.00;70.00;0.476;4.488115622
210.00;70.00;0.480;4.545275406
210.00;70.00;0.484;4.581025605
210.00;70.00;0.488;4.632755632
210.00;70.00;0.492;4.686305717
210.00;70.00;0.496;4.755060548
210.00;70.00;0.500;4.832032237
210.00;70.00;0.504;4.914432511
210.00;70.00;0.508;4.998656746
210.00;70.00;0.512;5.087368398
210.00;70.00;0.516;5.198002273
210.00;70.00;0.520;5.292135433
210.00;70.00;0.524;5.42417597
210.00;70.00;0.528;5.557479969
210.00;70.00;0.532;5.686916027
210.00;70.00;0.536;5.812229969
210.00;70.00;0.540;5.9418444
210.00;70.00;0.544;6.082006464
210.00;70.00;0.548;6.197410769
210.00;70.00;0.552;6.348958278
210.00;70.00;0.556;6.470607901
210.00;70.00;0.560;6.578118145
210.00;70.00;0.564;6.679755531
210.00;70.00;0.568;6.758791427
210.00;70.00;0.572;6.785759113
210.00;70.00;0.576;6.964014523
210.00;70.00;0.580;6.889286677
210.00;70.00;0.584;6.914874795
210.00;70.00;0.588;7.010451313
210.00;70.00;0.592;6.991283331
210.00;70.00;0.596;6.958929361
210.00;70.00;0.600;6.993145726
210.00;70.00;0.604;7.003563547
210.00;70.00;0.608;7.10398588
210.00;70.00;0.612;7.129879178
210.00;70.00;0.616;7.232857577
210.00;70.00;0.620;7.361734867
210.00;70.00;0.624;7.603816406
210.00;70.00;0.628;7.717639009
210.00;70.00;0.632;7.809963157
210.00;70.00;0.636;8.001866719
210.00;70.00;0.640;8.047356026
210.00;70.00;0.644;8.217474475
210.00;70.00;0.648;8.313908707
210.00;70.00;0.652;8.428989611
210.00;70.00;0.656;8.498782818
210.00;70.00;0.660;8.527839633
210.00;70.00;0.664;8.542875799
210.00;70.00;0.668;8.537342863
210.00;70.00;0.672;8.517970503
210.00;70.00;0.676;8.464214622
210.00;70.00;0.680;8.395460686
210.00;70.00;0.684;8.270941042
210.00;70.00;0.688;8.149737378
210.00;70.00;0.692;8.051402675
210.00;70.00;0.696;7.913612827
210.00;70.00;0.700;7.788471232
210.00;70.00;0.704;7.686369205
210.00;70.00;0.708;7.496478237
210.00;70.00;0.712;7.322152087
210.00;70.00;0.716;7.1541412
210.00;70.00;0.720;7.023165967
210.00;70.00;0.724;6.872754535
210.00;70.00;0.728;6.666159975
210.00;70.00;0.732;6.529235788
210.00;70.00;0.736;6.375039255
210.00;70.00;0.740;6.20295309
210.00;70.00;0.744;6.062619767
210.00;70.00;0.748;5.921837158
210.00;70.00;0.752;5.742334606
210.00;70.00;0.756;5.559022553
210.00;70.00;0.760;5.45956617
210.00;70.00;0.764;5.282476623
210.00;70.00;0.768;5.179789658
210.00;70.00;0.772;5.046158048
210.00;70.00;0.776;4.91517396
210.00;70.00;0.780;4.761150679
210.00;70.00;0.784;4.642567218
210.00;70.00;0.788;4.485899279
210.00;70.00;0.792;4.4013304
210.00;70.00;0.796;4.292657322
